source_id,url,price_man_yen,layout,area_sqm,year_built,floor_number,floors_total,address,nearest_station,walk_minutes,image_count
78888684,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78888684/,3890.0,2LDK,49.92,1973,10.0,13.0,東京都大田区南蒲田１ [ ■ 周辺環境 ],京急蒲田駅,3.0,28
78939471,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78939471/,3890.0,2LDK,49.92,1973,10.0,13.0,東京都大田区南蒲田１ [ ■ 周辺環境 ],京急蒲田駅,3.0,28
78964997,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78964997/,3820.0,1K,26.12,2016,8.0,8.0,東京都世田谷区駒沢５ [ ■ 周辺環境 ],駒沢大学駅,14.0,22
20029510,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20029510/,3880.0,2LDK,57.97,1973,2.0,6.0,東京都杉並区下井草５ [ ■ 周辺環境 ],井荻駅,8.0,25
20258198,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20258198/,3880.0,2LDK,57.97,1973,2.0,6.0,東京都杉並区下井草５ [ ■ 周辺環境 ],井荻駅,8.0,28
20283579,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20283579/,3880.0,2LDK,50.22,1971,6.0,8.0,東京都杉並区阿佐谷北４ [ ■ 周辺環境 ],阿佐ケ谷駅,14.0,31
20315014,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20315014/,3880.0,2LDK,50.22,1971,6.0,8.0,東京都杉並区阿佐谷北４ [ ■ 周辺環境 ],阿佐ケ谷駅,14.0,28
20315559,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20315559/,3880.0,2LDK,50.22,1971,6.0,8.0,東京都杉並区阿佐谷北４ [ ■ 周辺環境 ],阿佐ケ谷駅,14.0,23
20325713,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20325713/,3898.0,2DK,56.35,1977,6.0,1.0,東京都杉並区高井戸西２ [ ■ 周辺環境 ],高井戸駅,2.0,25
20343649,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20343649/,3898.0,2DK,56.35,1977,6.0,1.0,東京都杉並区高井戸西２ [ ■ 周辺環境 ],高井戸駅,2.0,32
20354544,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20354544/,3880.0,2LDK,50.22,1971,6.0,6.0,東京都杉並区阿佐谷北４-28-14 [ ■ 周辺環境 ],阿佐ケ谷駅,14.0,32
20335958,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20335958/,3880.0,2DK,47.07,1979,3.0,5.0,東京都豊島区西巣鴨１-5-6 [ ■ 周辺環境 ],大塚駅,9.0,23
20327528,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20327528/,3980.0,4LDK,94.98,1989,4.0,7.0,東京都足立区西保木間２ [ ■ 周辺環境 ],竹ノ塚駅,14.0,22
20349122,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20349122/,3980.0,3LDK,61.97,1988,11.0,12.0,東京都足立区大谷田３ [ ■ 周辺環境 ],北綾瀬駅,12.0,30
20118044,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20118044/,3980.0,2LDK,55.55,1987,4.0,7.0,東京都板橋区小豆沢１-1-21 [ ■ 周辺環境 ],本蓮沼駅,11.0,25
20211161,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20211161/,3980.0,2LDK,51.67,1987,8.0,11.0,東京都板橋区大山金井町 [ ■ 周辺環境 ],大山駅,6.0,25
20220118,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20220118/,3980.0,2LDK,53.95,1998,5.0,6.0,東京都板橋区四葉１ [ ■ 周辺環境 ],下赤塚駅,17.0,24
20011994,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20011994/,3980.0,2LDK,66.15,1978,9.0,10.0,東京都葛飾区亀有２ [ ■ 周辺環境 ],亀有駅,10.0,26
20353930,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20353930/,3980.0,2LDK,50.18,1984,4.0,7.0,東京都北区堀船２-19-3 [ ■ 周辺環境 ],王子駅,7.0,32
20009803,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20009803/,3980.0,2LDK,53.76,1982,3.0,11.0,東京都江東区東砂２-１５－８ [ ■ 周辺環境 ],東大島駅,10.0,24
20251384,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20251384/,3980.0,3LDK,65.55,1998,3.0,4.0,東京都練馬区石神井台５-2-21 [ ■ 周辺環境 ],上石神井駅,14.0,33
20254421,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20254421/,3980.0,3LDK,65.55,1998,3.0,4.0,東京都練馬区石神井台５-2-21 [ ■ 周辺環境 ],上石神井駅,14.0,31
79165468,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79165468/,3980.0,3LDK,65.55,1998,3.0,4.0,東京都練馬区石神井台５ [ ■ 周辺環境 ],上石神井駅,14.0,27
79182578,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79182578/,3980.0,3LDK,65.55,1998,3.0,4.0,東京都練馬区石神井台５ [ ■ 周辺環境 ],上石神井駅,14.0,31
20028949,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20028949/,3980.0,2LDK,45.82,1988,3.0,8.0,東京都大田区大森本町２ [ ■ 周辺環境 ],平和島駅,6.0,28
20123698,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20123698/,3980.0,2LDK,54.32,1970,5.0,7.0,東京都大田区東雪谷２ [ ■ 周辺環境 ],石川台駅,3.0,22
78470570,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78470570/,3980.0,2LDK,53.86,1979,6.0,6.0,東京都世田谷区成城３ [ ■ 周辺環境 ],成城学園前駅,10.0,22
78544756,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78544756/,3980.0,2LDK,53.86,1979,6.0,6.0,東京都世田谷区成城３ [ ■ 周辺環境 ],成城学園前駅,10.0,12
78709246,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78709246/,3980.0,2LDK,53.86,1979,6.0,6.0,東京都世田谷区成城３ [ ■ 周辺環境 ],成城学園前駅,10.0,27
78795128,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78795128/,3980.0,2LDK,53.86,1979,6.0,6.0,東京都世田谷区成城３ [ ■ 周辺環境 ],成城学園前駅,10.0,24
20328935,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20328935/,3980.0,3LDK,74.65,1983,7.0,9.0,東京都品川区八潮５-12 [ ■ 周辺環境 ],品川シーサイド駅,13.0,31
77245163,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_77245163/,3980.0,2DK,49.5,1978,1.0,5.0,東京都新宿区余丁町12-27 [ ■ 周辺環境 ],若松河田駅,4.0,23
20114209,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20114209/,3980.0,2LDK,43.74,1976,3.0,3.0,東京都豊島区目白４ [ ■ 周辺環境 ],目白駅,6.0,26
20193854,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20193854/,3980.0,2LDK,43.16,1979,4.0,5.0,東京都豊島区西巣鴨１ [ ■ 周辺環境 ],大塚駅,8.0,26
20270719,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20270719/,3980.0,2LDK,43.74,1976,3.0,3.0,東京都豊島区目白４ [ ■ 周辺環境 ],目白駅,6.0,33
20316157,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20316157/,3980.0,1LDK,43.74,1976,3.0,3.0,東京都豊島区目白４ [ ■ 周辺環境 ],目白駅,7.0,24
20354570,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20354570/,3980.0,2LDK,43.74,1976,3.0,3.0,東京都豊島区目白４-1-21 [ ■ 周辺環境 ],目白駅,6.0,32
20007606,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20007606/,4080.0,2LDK,58.16,2008,1.0,6.0,東京都足立区中川１ [ ■ 周辺環境 ],亀有駅,11.0,17
20320218,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20320218/,3990.0,2LDK,62.26,1992,2.0,13.0,東京都足立区千住河原町 [ ■ 周辺環境 ],千住大橋駅,3.0,34
78943469,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78943469/,3990.0,1LDK,30.2,2009,6.0,12.0,東京都荒川区南千住２ [ ■ 周辺環境 ],南千住駅,8.0,20
20204191,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20204191/,3999.0,3LDK,60.15,1977,6.0,10.0,東京都江戸川区北葛西４ [ ■ 周辺環境 ],西葛西駅,12.0,24
20285002,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20285002/,3999.0,3LDK,60.15,1977,6.0,10.0,東京都江戸川区北葛西４ [ ■ 周辺環境 ],西葛西駅,12.0,33
79163320,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_79163320/,3990.0,3LDK,69.6,1986,1.0,7.0,東京都江戸川区西瑞江４ [ ■ 周辺環境 ],一之江駅,9.0,27
20069321,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20069321/,4000.0,2LDK,61.49,1990,6.0,6.0,東京都板橋区舟渡３-19-7 [ ■ 周辺環境 ],浮間舟渡駅,14.0,9
20322000,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20322000/,4090.0,2LDK,49.6,1990,5.0,5.0,東京都板橋区大谷口北町 [ ■ 周辺環境 ],小竹向原駅,13.0,28
20348225,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20348225/,3999.0,1LDK,43.31,1986,10.0,14.0,東京都板橋区熊野町45-5 [ ■ 周辺環境 ],大山駅,6.0,25
20355479,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20355479/,3999.0,1LDK,43.31,1986,10.0,14.0,東京都板橋区熊野町45-5 [ ■ 周辺環境 ],大山駅,6.0,33
77780949,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_77780949/,4000.0,2LDK,61.49,1989,6.0,6.0,東京都板橋区舟渡３ [ ■ 周辺環境 ],浮間舟渡駅,14.0,26
79060942,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_79060942/,3998.0,2DK,54.0,1996,1.0,6.0,東京都板橋区南常盤台２ [ ■ 周辺環境 ],ときわ台駅,7.0,33
20161357,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20161357/,4080.0,2LDK,60.57,1980,2.0,8.0,東京都江東区亀戸７ [ ■ 周辺環境 ],亀戸駅,10.0,30
20273984,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20273984/,4080.0,2LDK,63.84,1981,3.0,14.0,東京都江東区南砂３-8-1 [ ■ 周辺環境 ],南砂町駅,4.0,24
78712101,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78712101/,4080.0,2LDK,54.46,1981,4.0,11.0,東京都江東区南砂４ [ ■ 周辺環境 ],南砂町駅,10.0,28
79096186,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79096186/,4080.0,2LDK,54.46,1981,4.0,11.0,東京都江東区南砂４ [ ■ 周辺環境 ],南砂町駅,10.0,24
79211508,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79211508/,4080.0,2LDK,60.57,1980,2.0,8.0,東京都江東区亀戸７-30-17 [ ■ 周辺環境 ],亀戸駅,10.0,32
20103218,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20103218/,4080.0,1DK,35.5,1984,6.0,6.0,東京都練馬区石神井町６ [ ■ 周辺環境 ],石神井公園駅,5.0,21
20140644,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20140644/,4080.0,2LDK,57.57,1993,1.0,1.0,東京都練馬区田柄４ [ ■ 周辺環境 ],光が丘駅,14.0,23
20324255,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20324255/,4090.0,3LDK,60.05,1996,2.0,5.0,東京都練馬区谷原２-1-22 [ ■ 周辺環境 ],光が丘駅,22.0,31
20335429,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20335429/,4090.0,3LDK,60.05,1996,2.0,5.0,東京都練馬区谷原２ [ ■ 周辺環境 ],練馬高野台駅,18.0,35
20265940,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20265940/,3990.0,1LDK,30.78,1979,2.0,9.0,東京都品川区西五反田４ [ ■ 周辺環境 ],不動前駅,5.0,33
20312058,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20312058/,3990.0,2LDK,55.02,1964,3.0,4.0,東京都新宿区北新宿１-13-4 [ ■ 周辺環境 ],大久保駅,7.0,31
20354584,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20354584/,3999.0,1LDK,43.08,1975,4.0,9.0,東京都墨田区両国３-24-7 [ ■ 周辺環境 ],両国駅,2.0,32
20355325,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20355325/,4080.0,2DK,46.1,1989,3.0,8.0,東京都墨田区石原３-20-10 [ ■ 周辺環境 ],両国駅,11.0,33
20274727,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20274727/,4099.0,3LDK,69.28,1987,4.0,6.0,東京都足立区中央本町３ [ ■ 周辺環境 ],五反野駅,10.0,27
20324263,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20324263/,4180.0,3LDK,61.32,1980,3.0,14.0,東京都足立区千住関屋町17-15 [ ■ 周辺環境 ],北千住駅,14.0,34
20038972,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20038972/,4180.0,3LDK,57.6,1980,6.0,11.0,東京都荒川区西尾久４ [ ■ 周辺環境 ],田端駅,15.0,21
78726281,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78726281/,4150.0,1LDK,45.9,1970,6.0,12.0,東京都文京区千駄木３-1-17 [ ■ 周辺環境 ],千駄木駅,2.0,21
20193390,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20193390/,4180.0,3LDK,77.27,2000,2.0,5.0,東京都江戸川区東葛西４ [ ■ 周辺環境 ],葛西駅,15.0,22
78380432,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_78380432/,4180.0,3LDK,77.27,2000,2.0,5.0,東京都江戸川区東葛西４ [ ■ 周辺環境 ],葛西駅,15.0,22
78661446,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_78661446/,4180.0,3LDK,75.73,2003,4.0,10.0,東京都江戸川区春江町２ [ ■ 周辺環境 ],篠崎駅,21.0,22
79031984,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_79031984/,4180.0,2LDK,57.86,1996,3.0,9.0,東京都江戸川区平井４-8-13 [ ■ 周辺環境 ],平井駅,3.0,12
20324854,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20324854/,4180.0,4LDK,100.74,1980,2.0,5.0,東京都板橋区成増１-6-10 [ ■ 周辺環境 ],地下鉄成増駅,6.0,32
78754179,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_78754179/,4180.0,4LDK,100.74,1980,2.0,5.0,東京都板橋区成増１ [ ■ 周辺環境 ],地下鉄成増駅,6.0,22
20310440,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20310440/,4180.0,3LDK,59.32,1997,4.0,14.0,東京都葛飾区四つ木４ [ ■ 周辺環境 ],四ツ木駅,10.0,30
78610778,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_78610778/,4180.0,3LDK,79.02,1988,2.0,6.0,東京都葛飾区亀有１-4-3 [ ■ 周辺環境 ],お花茶屋駅,13.0,22
78673978,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_78673978/,4180.0,3LDK,79.02,1988,2.0,6.0,東京都葛飾区亀有１ [ ■ 周辺環境 ],お花茶屋駅,13.0,29
79085304,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_79085304/,4180.0,3LDK,61.54,1995,3.0,7.0,東京都葛飾区東四つ木４ [ ■ 周辺環境 ],京成立石駅,10.0,27
20297739,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20297739/,4180.0,1LDK,41.3,1987,1.0,1.0,東京都北区赤羽西２ [ ■ 周辺環境 ],赤羽駅,6.0,11
78659035,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78659035/,4180.0,3LDK,66.85,1986,4.0,13.0,東京都江東区東砂８-5-12 [ ■ 周辺環境 ],南砂町駅,11.0,21
79015912,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79015912/,4098.0,2LDK,63.28,1980,9.0,14.0,東京都江東区亀戸９ [ ■ 周辺環境 ],東大島駅,11.0,30
20229909,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20229909/,4180.0,1LDK,42.29,1996,1.0,1.0,東京都目黒区目黒本町４ [ ■ 周辺環境 ],西小山駅,15.0,21
20283682,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20283682/,4180.0,1LDK,42.29,1996,1.0,1.0,東京都目黒区目黒本町４ [ ■ 周辺環境 ],西小山駅,15.0,24
20180494,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20180494/,4180.0,1LDK,46.2,1986,6.0,14.0,東京都練馬区練馬３-2-8 [ ■ 周辺環境 ],練馬駅,5.0,22
20289403,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20289403/,4180.0,3LDK,51.67,1969,7.0,14.0,東京都練馬区豊玉北３ [ ■ 周辺環境 ],桜台駅,6.0,30
20325144,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20325144/,4180.0,3LDK,51.67,1969,7.0,14.0,東京都練馬区豊玉北３ [ ■ 周辺環境 ],桜台駅,6.0,28
20340614,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20340614/,4180.0,3LDK,51.67,1969,7.0,14.0,東京都練馬区豊玉北３ [ ■ 周辺環境 ],桜台駅,6.0,27
78987851,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78987851/,4180.0,2LDK,47.61,1982,9.0,10.0,東京都練馬区桜台４ [ ■ 周辺環境 ],桜台駅,3.0,27
20187658,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20187658/,4180.0,2LDK,64.4,1981,6.0,6.0,東京都大田区本羽田３ [ ■ 周辺環境 ],大鳥居駅,16.0,27
78360723,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78360723/,4180.0,2LDK,64.4,1981,6.0,6.0,東京都大田区本羽田３ [ ■ 周辺環境 ],大鳥居駅,16.0,34
78794533,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78794533/,4180.0,2LDK,50.22,1986,1.0,5.0,東京都大田区田園調布南 [ ■ 周辺環境 ],沼部駅,6.0,27
78914291,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78914291/,4100.0,3DK,58.02,1987,1.0,1.0,東京都大田区上池台５ [ ■ 周辺環境 ],長原駅,13.0,23
20355240,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20355240/,4180.0,1LDK,44.63,1982,8.0,12.0,東京都豊島区東池袋１-33-4 [ ■ 周辺環境 ],池袋駅,5.0,35
20102115,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20102115/,4200.0,2DK,50.58,1985,5.0,8.0,東京都足立区綾瀬５ [ ■ 周辺環境 ],綾瀬駅,7.0,23
79006715,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_79006715/,4190.0,2LDK,55.08,2020,3.0,7.0,東京都足立区新田１ [ ■ 周辺環境 ],王子神谷駅,15.0,35
79037314,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_79037314/,4280.0,3LDK,61.32,1980,3.0,14.0,東京都足立区千住関屋町 [ ■ 周辺環境 ],北千住駅,14.0,25
20095909,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20095909/,4200.0,2LDK,58.95,1988,1.0,1.0,東京都荒川区東尾久１-29-7 [ ■ 周辺環境 ],赤土小学校前駅,5.0,21
20201559,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20201559/,4199.0,1LDK,44.6,1992,11.0,12.0,東京都荒川区南千住５-43-13 [ ■ 周辺環境 ],南千住駅,5.0,27
20322092,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20322092/,4250.0,1LDK,43.02,1978,3.0,11.0,東京都文京区目白台２-9-15 [ ■ 周辺環境 ],雑司が谷駅,8.0,22
20359762,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20359762/,4199.0,1LDK,44.16,1978,6.0,7.0,東京都文京区春日２ [ ■ 周辺環境 ],飯田橋駅,8.0,22
78794359,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78794359/,4199.0,1LDK,44.16,1978,6.0,8.0,東京都文京区春日２ [ ■ 周辺環境 ],飯田橋駅,8.0,28
20184196,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20184196/,4250.0,1LDK,42.74,1980,5.0,10.0,東京都中央区日本橋浜町１ [ ■ 周辺環境 ],浜町駅,4.0,23
78666932,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78666932/,4250.0,1LDK,42.74,1980,5.0,1.0,東京都中央区日本橋浜町１ [ ■ 周辺環境 ],浜町駅,4.0,24
20233389,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20233389/,4190.0,3LDK,63.53,1987,2.0,9.0,東京都江戸川区東葛西９-11-5 [ ■ 周辺環境 ],葛西駅,16.0,28
78902807,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_78902807/,4198.0,2LDK,71.5,1980,3.0,14.0,東京都江戸川区南葛西７ [ ■ 周辺環境 ],葛西臨海公園駅,28.0,28
79083115,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_79083115/,4198.0,2SLDK,71.5,1980,3.0,14.0,東京都江戸川区南葛西７ [ ■ 周辺環境 ],葛西臨海公園駅,27.0,33
20350313,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20350313/,4199.0,3LDK,78.35,1976,5.0,7.0,東京都板橋区志村２-14-23 [ ■ 周辺環境 ],志村三丁目駅,9.0,34
20104361,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20104361/,4190.0,2LDK,56.0,1994,3.0,8.0,東京都葛飾区柴又４-9-9 [ ■ 周辺環境 ],柴又駅,2.0,21
20301139,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20301139/,4180.0,1LDK,44.65,1988,4.0,5.0,東京都北区赤羽西４ [ ■ 周辺環境 ],赤羽駅,6.0,10
78301066,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78301066/,4190.0,1LDK,44.59,1981,5.0,1.0,東京都北区王子１-22-7 [ ■ 周辺環境 ],王子駅,3.0,8
79118687,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79118687/,4250.0,3LDK,66.85,1986,8.0,13.0,東京都江東区東砂８-5-12 [ ■ 周辺環境 ],南砂町駅,10.0,20
78702580,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_78702580/,4200.0,1LDK,38.42,1964,3.0,5.0,東京都目黒区駒場１ [ ■ 周辺環境 ],神泉駅,10.0,23
78466125,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78466125/,4280.0,2DK,42.2,2005,2.0,4.0,東京都中野区上高田４ [ ■ 周辺環境 ],落合駅,8.0,22
20171084,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20171084/,4270.0,1LDK,34.17,2021,2.0,5.0,東京都練馬区東大泉６ [ ■ 周辺環境 ],大泉学園駅,6.0,22
78133593,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78133593/,4250.0,3LDK,75.84,1996,3.0,3.0,東京都練馬区関町北５ [ ■ 周辺環境 ],武蔵関駅,13.0,21
79053510,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79053510/,4198.0,3LDK,69.54,1980,4.0,7.0,東京都練馬区北町３ [ ■ 周辺環境 ],下赤塚駅,8.0,34
77678809,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_77678809/,4190.0,1LDK,41.37,2005,2.0,9.0,東京都世田谷区千歳台４ [ ■ 周辺環境 ],千歳船橋駅,18.0,28
78643428,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78643428/,4200.0,2LDK,56.05,1980,3.0,3.0,東京都世田谷区上用賀１ [ ■ 周辺環境 ],用賀駅,13.0,24
20002013,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20002013/,4190.0,2LDK,57.64,1973,5.0,10.0,東京都墨田区東向島２ [ ■ 周辺環境 ],曳舟駅,4.0,15
79070031,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79070031/,4198.0,1LDK,30.85,2009,1.0,3.0,東京都豊島区千川２ [ ■ 周辺環境 ],千川駅,6.0,28
20333913,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20333913/,4290.0,3LDK,61.54,1977,9.0,9.0,東京都足立区綾瀬２ [ ■ 周辺環境 ],綾瀬駅,4.0,32
78927356,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78927356/,4290.0,3LDK,59.34,1980,4.0,10.0,東京都荒川区南千住２ [ ■ 周辺環境 ],南千住駅,4.0,25
78973822,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78973822/,4280.0,2LDK,49.18,1980,2.0,11.0,東京都荒川区西日暮里２-39－7 [ ■ 周辺環境 ],日暮里駅,4.0,16
79156735,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79156735/,4280.0,1LDK,48.14,1978,3.0,1.0,東京都文京区千石１ [ ■ 周辺環境 ],千石駅,1.0,33
78725525,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78725525/,4280.0,2DK,52.58,1979,1.0,9.0,東京都中央区日本橋中洲 [ ■ 周辺環境 ],水天宮前駅,5.0,22
20282694,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20282694/,4290.0,3LDK,61.11,1977,7.0,7.0,東京都江戸川区中葛西５ [ ■ 周辺環境 ],葛西駅,8.0,27
20354960,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20354960/,4290.0,2DK,47.46,1988,6.0,7.0,東京都板橋区舟渡１ [ ■ 周辺環境 ],浮間舟渡駅,3.0,27
79005462,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_79005462/,4290.0,3LDK,60.76,1998,2.0,6.0,東京都板橋区三園１ [ ■ 周辺環境 ],西高島平駅,7.0,28
79191601,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_79191601/,4280.0,2LDK,59.21,1981,8.0,8.0,東京都板橋区板橋２-62-8 [ ■ 周辺環境 ],板橋区役所前駅,1.0,24
79233372,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_79233372/,4280.0,2LDK,49.69,1980,5.0,7.0,東京都板橋区熊野町 [ ■ 周辺環境 ],大山駅,7.0,27
20319619,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20319619/,4280.0,2LDK,61.01,1998,4.0,11.0,東京都葛飾区青戸８ [ ■ 周辺環境 ],亀有駅,13.0,31
78968518,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_78968518/,4280.0,3DK,56.85,1982,3.0,5.0,東京都葛飾区新小岩２ [ ■ 周辺環境 ],新小岩駅,5.0,26
20003332,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20003332/,4280.0,2LDK,60.65,1975,10.0,14.0,東京都江東区南砂２ [ ■ 周辺環境 ],東陽町駅,9.0,20
